# x u_numeric u_exact error_u uprime_numeric uprime_exact error_uprime
0.009822837044357923 0.00982267909774443 0.009822679080594319 1.715011119229892e-11 0.9999517563239462 0.9999517563241137 -1.675326544159361e-13
0.009924845524047109 0.009924682605063495 0.009924682587736496 1.73269992104208e-11 0.999950749124771 0.999950749124942 -1.709743457922741e-13
0.0100268540037363 0.01002668600910899 0.01002668599160511 1.75038854938192e-11 0.9999497315203784 0.9999497315205529 -1.745270594710746e-13
0.01012886248342548 0.0101286893088195 0.01012868929113873 1.768077004249413e-11 0.9999487035107788 0.9999487035109569 -1.780797731498751e-13
0.01023087096311467 0.01023069250313361 0.01023069248527595 1.785765632589253e-11 0.9999476650959831 0.9999476650961647 -1.816324868286756e-13
0.01033287944280386 0.01033269559098989 0.01033269557295535 1.803454087456746e-11 0.999946616276002 0.9999466162761873 -1.852962228099386e-13
0.01043488792249304 0.01043469857132693 0.01043469855311551 1.821142542324239e-11 0.9999455570508464 0.9999455570510355 -1.890709810936642e-13
0.01053689640218223 0.01053670144308332 0.01053670142469501 1.838830823719384e-11 0.9999444874205274 0.9999444874207202 -1.927347170749272e-13
0.01063890488187142 0.01063870420519764 0.01063870418663245 1.856519105114529e-11 0.9999434073850562 0.9999434073852527 -1.965094753586527e-13
0.0107409133615606 0.01074070685660847 0.0107407068378664 1.874207386509674e-11 0.9999423169444438 0.9999423169446441 -2.002842336423782e-13
0.01084292184124979 0.01084270939625441 0.01084270937733545 1.891895494432472e-11 0.9999412160987017 0.9999412160989058 -2.041700142285663e-13
0.01094493032093898 0.01094471182307404 0.0109447118039782 1.909583602355269e-11 0.9999401048478413 0.9999401048480493 -2.079447725122918e-13
0.01104693880062816 0.01104671413600596 0.01104671411673324 1.927271363333372e-11 0.9999389831918744 0.9999389831920862 -2.118305530984799e-13
